,enter_time,leave_time
flow_2768_0,2163.0,2232.0
flow_2769_0,2166.0,2235.0
flow_1084_0,2169.0,2239.0
flow_5754_0,2171.0,2241.0
flow_137_0,2177.0,2246.0
flow_138_0,2179.0,2273.0
flow_1107_0,2180.0,2273.0
flow_140_0,2182.0,2277.0
flow_2351_0,2183.0,2259.0
flow_2368_0,2189.0,2278.0
flow_5718_0,2189.0,2262.0
flow_3663_0,2210.0,2280.0
flow_143_0,2218.0,2288.0
flow_145_0,2220.0,2291.0
flow_2773_0,2227.0,2296.0
flow_2779_0,2236.0,2305.0
flow_150_0,2260.0,2487.0
flow_151_0,2263.0,2333.0
flow_152_0,2265.0,2335.0
flow_2370_0,2267.0,2336.0
flow_153_0,2268.0,2337.0
flow_154_0,2270.0,2340.0
flow_5772_0,2272.0,2341.0
flow_155_0,2273.0,2344.0
flow_5774_0,2275.0,2345.0
flow_2724_0,2276.0,2328.0
flow_3964_0,2276.0,2347.0
flow_5776_0,2278.0,2347.0
flow_3970_0,2279.0,2348.0
flow_2728_0,2279.0,2371.0
flow_5773_0,2282.0,2334.0
flow_2761_0,2285.0,2371.0
flow_1161_0,2296.0,2376.0
flow_1170_0,2298.0,2378.0
flow_1176_0,2301.0,2381.0
flow_156_0,2301.0,2390.0
flow_157_0,2304.0,2375.0
flow_159_0,2306.0,2378.0
flow_2746_0,2308.0,2360.0
flow_2375_0,2310.0,2390.0
flow_2780_0,2312.0,2394.0
flow_2781_0,2314.0,2386.0
flow_2784_0,2317.0,2396.0
flow_640_0,2321.0,2391.0
flow_642_0,2324.0,2394.0
flow_164_0,2341.0,2411.0
flow_165_0,2344.0,2413.0
flow_166_0,2346.0,3009.0
flow_2789_0,2349.0,2418.0
flow_167_0,2349.0,2419.0
flow_2385_0,2351.0,2421.0
flow_168_0,2352.0,2421.0
flow_2793_0,2354.0,2424.0
flow_6796_0,2354.0,2448.0
flow_2794_0,2356.0,2426.0
flow_6809_0,2357.0,2409.0
flow_2795_0,2358.0,2428.0
flow_1124_0,2364.0,2448.0
flow_1112_0,2368.0,2437.0
flow_1121_0,2370.0,2440.0
flow_5757_0,2372.0,2442.0
flow_6376_0,2373.0,2425.0
flow_3949_0,2375.0,2427.0
flow_1192_0,2375.0,2467.0
flow_3754_0,2376.0,2453.0
flow_3824_0,2378.0,2455.0
flow_169_0,2380.0,2467.0
flow_1197_0,2383.0,2458.0
flow_170_0,2383.0,2453.0
flow_171_0,2386.0,2456.0
flow_2798_0,2388.0,2487.0
flow_172_0,2388.0,2472.0
flow_2799_0,2391.0,2472.0
flow_174_0,2391.0,2474.0
flow_2800_0,2394.0,2464.0
flow_4009_0,2395.0,2477.0
flow_2803_0,2396.0,2474.0
flow_659_0,2399.0,2469.0
flow_661_0,2402.0,2480.0
flow_663_0,2404.0,2507.0
flow_2313_0,2407.0,2512.0
flow_1152_0,2410.0,2514.0
flow_1204_0,2412.0,2528.0
flow_1209_0,2414.0,2533.0
flow_175_0,2419.0,2517.0
flow_176_0,2421.0,2520.0
flow_178_0,2424.0,2523.0
flow_179_0,2426.0,2550.0
flow_180_0,2428.0,2498.0
flow_3841_0,2450.0,2535.0
flow_4068_0,2452.0,2554.0
flow_3843_0,2453.0,2505.0
flow_3851_0,2455.0,2964.0
